All calculations,WEC,WEC,WEC
12.5843176096,-0.0000509360,0.0000135562,0.0000373798
12.5844176096,-0.0000509360,0.0000135562,0.0000373798
12.5845176096,-0.0000509360,0.0000135562,0.0000373798
12.5846176096,-0.0000509360,0.0000135562,0.0000373798
12.5847176096,-0.0000509360,0.0000135562,0.0000373798
12.5848176096,-0.0000509360,0.0000135562,0.0000373798
12.5849176096,-0.0000509360,0.0000135562,0.0000373798
12.5850000000,-0.0000419958,-0.0000066796,0.0000486754
12.5850505000,-0.0000419958,-0.0000066796,0.0000486754
12.5851176096,-0.0000419958,-0.0000066796,0.0000486754
12.5852176096,-0.0000419958,-0.0000066796,0.0000486754
12.5853176096,-0.0000419958,-0.0000066796,0.0000486754
12.5854176096,-0.0000419958,-0.0000066796,0.0000486754
12.5855176096,-0.0000419958,-0.0000066796,0.0000486754
12.5856176096,-0.0000419958,-0.0000066796,0.0000486754
12.5857176096,-0.0000419958,-0.0000066796,0.0000486754
12.5858176096,-0.0000419958,-0.0000066796,0.0000486754
12.5859176096,-0.0000419958,-0.0000066796,0.0000486754
12.5860000000,-0.0000268455,-0.0000259387,0.0000527842
12.5860505000,-0.0000268455,-0.0000259387,0.0000527842
12.5861176096,-0.0000268455,-0.0000259387,0.0000527842
12.5862176096,-0.0000268455,-0.0000259387,0.0000527842
12.5863176096,-0.0000268455,-0.0000259387,0.0000527842
12.5864176096,-0.0000268455,-0.0000259387,0.0000527842
12.5865176096,-0.0000268455,-0.0000259387,0.0000527842
12.5866176096,-0.0000268455,-0.0000259387,0.0000527842
12.5867176096,-0.0000268455,-0.0000259387,0.0000527842
12.5868176096,-0.0000268455,-0.0000259387,0.0000527842
12.5869176096,-0.0000268455,-0.0000259387,0.0000527842
12.5870000000,-0.0000077205,-0.0000413747,0.0000490952
12.5870505000,-0.0000077205,-0.0000413747,0.0000490952
12.5871176096,-0.0000077205,-0.0000413747,0.0000490952
12.5872176096,-0.0000077205,-0.0000413747,0.0000490952
12.5873176096,-0.0000077205,-0.0000413747,0.0000490952
12.5874176096,-0.0000077205,-0.0000413747,0.0000490952
12.5875176096,-0.0000077205,-0.0000413747,0.0000490952
12.5876176096,-0.0000077205,-0.0000413747,0.0000490952
12.5877176096,-0.0000077205,-0.0000413747,0.0000490952
12.5878176096,-0.0000077205,-0.0000413747,0.0000490952
12.5879176096,-0.0000077205,-0.0000413747,0.0000490952
12.5880000000,0.0000125554,-0.0000507046,0.0000381492
12.5880505000,0.0000125554,-0.0000507046,0.0000381492
12.5881176096,0.0000125554,-0.0000507046,0.0000381492
12.5882176096,0.0000125554,-0.0000507046,0.0000381492
12.5883176096,0.0000125554,-0.0000507046,0.0000381492
12.5884176096,0.0000125554,-0.0000507046,0.0000381492
12.5885176096,0.0000125554,-0.0000507046,0.0000381492
12.5886176096,0.0000125554,-0.0000507046,0.0000381492
12.5887176096,0.0000125554,-0.0000507046,0.0000381492
12.5888176096,0.0000125554,-0.0000507046,0.0000381492
12.5889176096,0.0000125554,-0.0000507046,0.0000381492
12.5890000000,0.0000309863,-0.0000525463,0.0000215600
12.5890505000,0.0000309863,-0.0000525463,0.0000215600
12.5891176096,0.0000309863,-0.0000525463,0.0000215600
12.5892176096,0.0000309863,-0.0000525463,0.0000215600
12.5893176096,0.0000309863,-0.0000525463,0.0000215600
12.5894176096,0.0000309863,-0.0000525463,0.0000215600
12.5895176096,0.0000309863,-0.0000525463,0.0000215600
12.5896176096,0.0000309863,-0.0000525463,0.0000215600
12.5897176096,0.0000309863,-0.0000525463,0.0000215600
12.5898176096,0.0000309863,-0.0000525463,0.0000215600
12.5899176096,0.0000309863,-0.0000525463,0.0000215600
12.5900000000,0.0000448476,-0.0000466236,0.0000017760
12.5900505000,0.0000448476,-0.0000466236,0.0000017760
12.5901176096,0.0000448476,-0.0000466236,0.0000017760
12.5902176096,0.0000448476,-0.0000466236,0.0000017760
12.5903176096,0.0000448476,-0.0000466236,0.0000017760
12.5904176096,0.0000448476,-0.0000466236,0.0000017760
12.5905176096,0.0000448476,-0.0000466236,0.0000017760
12.5906176096,0.0000448476,-0.0000466236,0.0000017760
12.5907176096,0.0000448476,-0.0000466236,0.0000017760
12.5908176096,0.0000448476,-0.0000466236,0.0000017760
12.5909176096,0.0000448476,-0.0000466236,0.0000017760
12.5910000000,0.0000520881,-0.0000338076,-0.0000182805
12.5910505000,0.0000520881,-0.0000338076,-0.0000182805
12.5911176096,0.0000520881,-0.0000338076,-0.0000182805
12.5912176096,0.0000520881,-0.0000338076,-0.0000182805
12.5913176096,0.0000520881,-0.0000338076,-0.0000182805
12.5914176096,0.0000520881,-0.0000338076,-0.0000182805
12.5915176096,0.0000520881,-0.0000338076,-0.0000182805
12.5916176096,0.0000520881,-0.0000338076,-0.0000182805
12.5917176096,0.0000520881,-0.0000338076,-0.0000182805
12.5918176096,0.0000520881,-0.0000338076,-0.0000182805
12.5919176096,0.0000520881,-0.0000338076,-0.0000182805
12.5920000000,0.0000516343,-0.0000159888,-0.0000356455
12.5920505000,0.0000516343,-0.0000159888,-0.0000356455
12.5921176096,0.0000516343,-0.0000159888,-0.0000356455
12.5922176096,0.0000516343,-0.0000159888,-0.0000356455
12.5923176096,0.0000516343,-0.0000159888,-0.0000356455
12.5924176096,0.0000516343,-0.0000159888,-0.0000356455
12.5925176096,0.0000516343,-0.0000159888,-0.0000356455
12.5926176096,0.0000516343,-0.0000159888,-0.0000356455
12.5927176096,0.0000516343,-0.0000159888,-0.0000356455
12.5928176096,0.0000516343,-0.0000159888,-0.0000356455
12.5929176096,0.0000516343,-0.0000159888,-0.0000356455
12.5930000000,0.0000435494,0.0000042017,-0.0000477510
12.5930505000,0.0000435494,0.0000042017,-0.0000477510
12.5931176096,0.0000435494,0.0000042017,-0.0000477510
12.5932176096,0.0000435494,0.0000042017,-0.0000477510
12.5933176096,0.0000435494,0.0000042017,-0.0000477510
12.5934176096,0.0000435494,0.0000042017,-0.0000477510
12.5935176096,0.0000435494,0.0000042017,-0.0000477510
12.5936176096,0.0000435494,0.0000042017,-0.0000477510
12.5937176096,0.0000435494,0.0000042017,-0.0000477510
12.5938176096,0.0000435494,0.0000042017,-0.0000477510
12.5939176096,0.0000435494,0.0000042017,-0.0000477510
12.5940000000,0.0000290243,0.0000237811,-0.0000528054
12.5940505000,0.0000290243,0.0000237811,-0.0000528054
12.5941176096,0.0000290243,0.0000237811,-0.0000528054
12.5942176096,0.0000290243,0.0000237811,-0.0000528054
12.5943176096,0.0000290243,0.0000237811,-0.0000528054
12.5944176096,0.0000290243,0.0000237811,-0.0000528054
12.5945176096,0.0000290243,0.0000237811,-0.0000528054
12.5946176096,0.0000290243,0.0000237811,-0.0000528054
12.5947176096,0.0000290243,0.0000237811,-0.0000528054
12.5948176096,0.0000290243,0.0000237811,-0.0000528054
12.5949176096,0.0000290243,0.0000237811,-0.0000528054
12.5950000000,0.0000102026,0.0000398554,-0.0000500580
12.5950505000,0.0000102026,0.0000398554,-0.0000500580
12.5951176096,0.0000102026,0.0000398554,-0.0000500580
12.5952176096,0.0000102026,0.0000398554,-0.0000500580
12.5953176096,0.0000102026,0.0000398554,-0.0000500580
12.5954176096,0.0000102026,0.0000398554,-0.0000500580
12.5955176096,0.0000102026,0.0000398554,-0.0000500580
12.5956176096,0.0000102026,0.0000398554,-0.0000500580
12.5957176096,0.0000102026,0.0000398554,-0.0000500580
12.5958176096,0.0000102026,0.0000398554,-0.0000500580
12.5959176096,0.0000102026,0.0000398554,-0.0000500580
12.5960000000,-0.0000101361,0.0000500471,-0.0000399110
12.5960505000,-0.0000101361,0.0000500471,-0.0000399110
12.5961176096,-0.0000101361,0.0000500471,-0.0000399110
12.5962176096,-0.0000101361,0.0000500471,-0.0000399110
12.5963176096,-0.0000101361,0.0000500471,-0.0000399110
12.5964176096,-0.0000101361,0.0000500471,-0.0000399110
12.5965176096,-0.0000101361,0.0000500471,-0.0000399110
12.5966176096,-0.0000101361,0.0000500471,-0.0000399110
12.5967176096,-0.0000101361,0.0000500471,-0.0000399110
12.5968176096,-0.0000101361,0.0000500471,-0.0000399110
12.5969176096,-0.0000101361,0.0000500471,-0.0000399110
12.5970000000,-0.0000289868,0.0000528472,-0.0000238604
12.5970505000,-0.0000289868,0.0000528472,-0.0000238604
12.5971176096,-0.0000289868,0.0000528472,-0.0000238604
12.5972176096,-0.0000289868,0.0000528472,-0.0000238604
12.5973176096,-0.0000289868,0.0000528472,-0.0000238604
12.5974176096,-0.0000289868,0.0000528472,-0.0000238604
12.5975176096,-0.0000289868,0.0000528472,-0.0000238604
12.5976176096,-0.0000289868,0.0000528472,-0.0000238604
12.5977176096,-0.0000289868,0.0000528472,-0.0000238604
12.5978176096,-0.0000289868,0.0000528472,-0.0000238604
12.5979176096,-0.0000289868,0.0000528472,-0.0000238604
12.5980000000,-0.0000435626,0.0000478379,-0.0000042753
12.5980505000,-0.0000435626,0.0000478379,-0.0000042753
12.5981176096,-0.0000435626,0.0000478379,-0.0000042753
12.5982176096,-0.0000435626,0.0000478379,-0.0000042753
12.5983176096,-0.0000435626,0.0000478379,-0.0000042753
12.5984176096,-0.0000435626,0.0000478379,-0.0000042753
12.5985176096,-0.0000435626,0.0000478379,-0.0000042753
12.5986176096,-0.0000435626,0.0000478379,-0.0000042753
12.5987176096,-0.0000435626,0.0000478379,-0.0000042753
12.5988176096,-0.0000435626,0.0000478379,-0.0000042753
12.5989176096,-0.0000435626,0.0000478379,-0.0000042753
12.5990000000,-0.0000517074,0.0000357557,0.0000159517
12.5990505000,-0.0000517074,0.0000357557,0.0000159517
12.5991176096,-0.0000517074,0.0000357557,0.0000159517
12.5992176096,-0.0000517074,0.0000357557,0.0000159517
12.5993176096,-0.0000517074,0.0000357557,0.0000159517
12.5994176096,-0.0000517074,0.0000357557,0.0000159517
12.5995176096,-0.0000517074,0.0000357557,0.0000159517
12.5996176096,-0.0000517074,0.0000357557,0.0000159517
12.5997176096,-0.0000517074,0.0000357557,0.0000159517
12.5998176096,-0.0000517074,0.0000357557,0.0000159517
12.5999176096,-0.0000517074,0.0000357557,0.0000159517
12.6000000000,-0.0000522138,0.0000183823,0.0000338316
12.6000505000,-0.0000522138,0.0000183823,0.0000338316
12.6001176096,-0.0000522138,0.0000183823,0.0000338316
12.6002176096,-0.0000522138,0.0000183823,0.0000338316
12.6003176096,-0.0000522138,0.0000183823,0.0000338316
12.6004176096,-0.0000522138,0.0000183823,0.0000338316
12.6005176096,-0.0000522138,0.0000183823,0.0000338316
12.6006176096,-0.0000522138,0.0000183823,0.0000338316
12.6007176096,-0.0000522138,0.0000183823,0.0000338316
12.6008176096,-0.0000522138,0.0000183823,0.0000338316
12.6009176096,-0.0000522138,0.0000183823,0.0000338316
12.6010000000,-0.0000450029,-0.0000017175,0.0000467204
12.6010505000,-0.0000450029,-0.0000017175,0.0000467204
12.6011176096,-0.0000450029,-0.0000017175,0.0000467204
12.6012176096,-0.0000450029,-0.0000017175,0.0000467204
12.6013176096,-0.0000450029,-0.0000017175,0.0000467204
12.6014176096,-0.0000450029,-0.0000017175,0.0000467204
12.6015176096,-0.0000450029,-0.0000017175,0.0000467204
12.6016176096,-0.0000450029,-0.0000017175,0.0000467204
12.6017176096,-0.0000450029,-0.0000017175,0.0000467204
12.6018176096,-0.0000450029,-0.0000017175,0.0000467204
12.6019176096,-0.0000450029,-0.0000017175,0.0000467204
12.6020000000,-0.0000311361,-0.0000215743,0.0000527104
12.6020505000,-0.0000311361,-0.0000215743,0.0000527104
12.6021176096,-0.0000311361,-0.0000215743,0.0000527104
12.6022176096,-0.0000311361,-0.0000215743,0.0000527104
12.6023176096,-0.0000311361,-0.0000215743,0.0000527104
12.6024176096,-0.0000311361,-0.0000215743,0.0000527104
12.6025176096,-0.0000311361,-0.0000215743,0.0000527104
12.6026176096,-0.0000311361,-0.0000215743,0.0000527104
12.6027176096,-0.0000311361,-0.0000215743,0.0000527104
12.6028176096,-0.0000311361,-0.0000215743,0.0000527104
12.6029176096,-0.0000311361,-0.0000215743,0.0000527104
12.6030000000,-0.0000126592,-0.0000382531,0.0000509123
12.6030505000,-0.0000126592,-0.0000382531,0.0000509123
12.6031176096,-0.0000126592,-0.0000382531,0.0000509123
12.6032176096,-0.0000126592,-0.0000382531,0.0000509123
12.6033176096,-0.0000126592,-0.0000382531,0.0000509123
12.6034176096,-0.0000126592,-0.0000382531,0.0000509123
12.6035176096,-0.0000126592,-0.0000382531,0.0000509123
12.6036176096,-0.0000126592,-0.0000382531,0.0000509123
12.6037176096,-0.0000126592,-0.0000382531,0.0000509123
12.6038176096,-0.0000126592,-0.0000382531,0.0000509123
12.6039176096,-0.0000126592,-0.0000382531,0.0000509123
12.6040000000,0.0000076993,-0.0000492866,0.0000415873
12.6040505000,0.0000076993,-0.0000492866,0.0000415873
12.6041176096,0.0000076993,-0.0000492866,0.0000415873
12.6042176096,0.0000076993,-0.0000492866,0.0000415873
12.6043176096,0.0000076993,-0.0000492866,0.0000415873
12.6044176096,0.0000076993,-0.0000492866,0.0000415873
12.6045176096,0.0000076993,-0.0000492866,0.0000415873
12.6046176096,0.0000076993,-0.0000492866,0.0000415873
12.6047176096,0.0000076993,-0.0000492866,0.0000415873
12.6048176096,0.0000076993,-0.0000492866,0.0000415873
12.6049176096,0.0000076993,-0.0000492866,0.0000415873
12.6050000000,0.0000269310,-0.0000530404,0.0000261094
12.6050505000,0.0000269310,-0.0000530404,0.0000261094
12.6051176096,0.0000269310,-0.0000530404,0.0000261094
12.6052176096,0.0000269310,-0.0000530404,0.0000261094
12.6053176096,0.0000269310,-0.0000530404,0.0000261094
12.6054176096,0.0000269310,-0.0000530404,0.0000261094
12.6055176096,0.0000269310,-0.0000530404,0.0000261094
12.6056176096,0.0000269310,-0.0000530404,0.0000261094
12.6057176096,0.0000269310,-0.0000530404,0.0000261094
12.6058176096,0.0000269310,-0.0000530404,0.0000261094
12.6059176096,0.0000269310,-0.0000530404,0.0000261094
12.6060000000,0.0000421923,-0.0000489555,0.0000067632
12.6060505000,0.0000421923,-0.0000489555,0.0000067632
12.6061176096,0.0000421923,-0.0000489555,0.0000067632
12.6062176096,0.0000421923,-0.0000489555,0.0000067632
12.6063176096,0.0000421923,-0.0000489555,0.0000067632
12.6064176096,0.0000421923,-0.0000489555,0.0000067632
12.6065176096,0.0000421923,-0.0000489555,0.0000067632
12.6066176096,0.0000421923,-0.0000489555,0.0000067632
12.6067176096,0.0000421923,-0.0000489555,0.0000067632
12.6068176096,0.0000421923,-0.0000489555,0.0000067632
12.6069176096,0.0000421923,-0.0000489555,0.0000067632
12.6070000000,0.0000512246,-0.0000376312,-0.0000135934
12.6070505000,0.0000512246,-0.0000376312,-0.0000135934
12.6071176096,0.0000512246,-0.0000376312,-0.0000135934
12.6072176096,0.0000512246,-0.0000376312,-0.0000135934
12.6073176096,0.0000512246,-0.0000376312,-0.0000135934
12.6074176096,0.0000512246,-0.0000376312,-0.0000135934
12.6075176096,0.0000512246,-0.0000376312,-0.0000135934
12.6076176096,0.0000512246,-0.0000376312,-0.0000135934
12.6077176096,0.0000512246,-0.0000376312,-0.0000135934
12.6078176096,0.0000512246,-0.0000376312,-0.0000135934
12.6079176096,0.0000512246,-0.0000376312,-0.0000135934
12.6080000000,0.0000526891,-0.0000207376,-0.0000319515
12.6080505000,0.0000526891,-0.0000207376,-0.0000319515
12.6081176096,0.0000526891,-0.0000207376,-0.0000319515
12.6082176096,0.0000526891,-0.0000207376,-0.0000319515
12.6083176096,0.0000526891,-0.0000207376,-0.0000319515
12.6084176096,0.0000526891,-0.0000207376,-0.0000319515
12.6085176096,0.0000526891,-0.0000207376,-0.0000319515
12.6086176096,0.0000526891,-0.0000207376,-0.0000319515
12.6087176096,0.0000526891,-0.0000207376,-0.0000319515
12.6088176096,0.0000526891,-0.0000207376,-0.0000319515
12.6089176096,0.0000526891,-0.0000207376,-0.0000319515
12.6090000000,0.0000463650,-0.0000007692,-0.0000455958
12.6090505000,0.0000463650,-0.0000007692,-0.0000455958
12.6091176096,0.0000463650,-0.0000007692,-0.0000455958
12.6092176096,0.0000463650,-0.0000007692,-0.0000455958
12.6093176096,0.0000463650,-0.0000007692,-0.0000455958
12.6094176096,0.0000463650,-0.0000007692,-0.0000455958
12.6095176096,0.0000463650,-0.0000007692,-0.0000455958
12.6096176096,0.0000463650,-0.0000007692,-0.0000455958
12.6097176096,0.0000463650,-0.0000007692,-0.0000455958
12.6098176096,0.0000463650,-0.0000007692,-0.0000455958
12.6099176096,0.0000463650,-0.0000007692,-0.0000455958
12.6100000000,0.0000331831,0.0000193235,-0.0000525066
12.6100505000,0.0000331831,0.0000193235,-0.0000525066
12.6101176096,0.0000331831,0.0000193235,-0.0000525066
12.6102176096,0.0000331831,0.0000193235,-0.0000525066
12.6103176096,0.0000331831,0.0000193235,-0.0000525066
12.6104176096,0.0000331831,0.0000193235,-0.0000525066
12.6105176096,0.0000331831,0.0000193235,-0.0000525066
12.6106176096,0.0000331831,0.0000193235,-0.0000525066
12.6107176096,0.0000331831,0.0000193235,-0.0000525066
12.6108176096,0.0000331831,0.0000193235,-0.0000525066
12.6109176096,0.0000331831,0.0000193235,-0.0000525066
12.6110000000,0.0000150886,0.0000365699,-0.0000516585
12.6110505000,0.0000150886,0.0000365699,-0.0000516585
12.6111176096,0.0000150886,0.0000365699,-0.0000516585
12.6112176096,0.0000150886,0.0000365699,-0.0000516585
12.6113176096,0.0000150886,0.0000365699,-0.0000516585
12.6114176096,0.0000150886,0.0000365699,-0.0000516585
12.6115176096,0.0000150886,0.0000365699,-0.0000516585
12.6116176096,0.0000150886,0.0000365699,-0.0000516585
12.6117176096,0.0000150886,0.0000365699,-0.0000516585
12.6118176096,0.0000150886,0.0000365699,-0.0000516585
12.6119176096,0.0000150886,0.0000365699,-0.0000516585
12.6120000000,-0.0000052461,0.0000484189,-0.0000431728
12.6120505000,-0.0000052461,0.0000484189,-0.0000431728
12.6121176096,-0.0000052461,0.0000484189,-0.0000431728
12.6122176096,-0.0000052461,0.0000484189,-0.0000431728
12.6123176096,-0.0000052461,0.0000484189,-0.0000431728
12.6124176096,-0.0000052461,0.0000484189,-0.0000431728
12.6125176096,-0.0000052461,0.0000484189,-0.0000431728
12.6126176096,-0.0000052461,0.0000484189,-0.0000431728
12.6127176096,-0.0000052461,0.0000484189,-0.0000431728
12.6128176096,-0.0000052461,0.0000484189,-0.0000431728
12.6129176096,-0.0000052461,0.0000484189,-0.0000431728
12.6130000000,-0.0000248159,0.0000531158,-0.0000282998
12.6130505000,-0.0000248159,0.0000531158,-0.0000282998
12.6131176096,-0.0000248159,0.0000531158,-0.0000282998
12.6132176096,-0.0000248159,0.0000531158,-0.0000282998
12.6133176096,-0.0000248159,0.0000531158,-0.0000282998
12.6134176096,-0.0000248159,0.0000531158,-0.0000282998
12.6135176096,-0.0000248159,0.0000531158,-0.0000282998
12.6136176096,-0.0000248159,0.0000531158,-0.0000282998
12.6137176096,-0.0000248159,0.0000531158,-0.0000282998
12.6138176096,-0.0000248159,0.0000531158,-0.0000282998
12.6139176096,-0.0000248159,0.0000531158,-0.0000282998
12.6140000000,-0.0000407273,0.0000499623,-0.0000092350
12.6140505000,-0.0000407273,0.0000499623,-0.0000092350
12.6141176096,-0.0000407273,0.0000499623,-0.0000092350
12.6142176096,-0.0000407273,0.0000499623,-0.0000092350
12.6143176096,-0.0000407273,0.0000499623,-0.0000092350
12.6144176096,-0.0000407273,0.0000499623,-0.0000092350
12.6145176096,-0.0000407273,0.0000499623,-0.0000092350
12.6146176096,-0.0000407273,0.0000499623,-0.0000092350
12.6147176096,-0.0000407273,0.0000499623,-0.0000092350
12.6148176096,-0.0000407273,0.0000499623,-0.0000092350
12.6149176096,-0.0000407273,0.0000499623,-0.0000092350
12.6150000000,-0.0000506259,0.0000394203,0.0000112056
12.6150505000,-0.0000506259,0.0000394203,0.0000112056
12.6151176096,-0.0000506259,0.0000394203,0.0000112056
12.6152176096,-0.0000506259,0.0000394203,0.0000112056
12.6153176096,-0.0000506259,0.0000394203,0.0000112056
12.6154176096,-0.0000506259,0.0000394203,0.0000112056
12.6155176096,-0.0000506259,0.0000394203,0.0000112056
12.6156176096,-0.0000506259,0.0000394203,0.0000112056
12.6157176096,-0.0000506259,0.0000394203,0.0000112056
12.6158176096,-0.0000506259,0.0000394203,0.0000112056
12.6159176096,-0.0000506259,0.0000394203,0.0000112056
12.6160000000,-0.0000530449,0.0000230442,0.0000300007
12.6160505000,-0.0000530449,0.0000230442,0.0000300007
12.6161176096,-0.0000530449,0.0000230442,0.0000300007
12.6162176096,-0.0000530449,0.0000230442,0.0000300007
12.6163176096,-0.0000530449,0.0000230442,0.0000300007
12.6164176096,-0.0000530449,0.0000230442,0.0000300007
12.6165176096,-0.0000530449,0.0000230442,0.0000300007
12.6166176096,-0.0000530449,0.0000230442,0.0000300007
12.6167176096,-0.0000530449,0.0000230442,0.0000300007
12.6168176096,-0.0000530449,0.0000230442,0.0000300007
12.6169176096,-0.0000530449,0.0000230442,0.0000300007
12.6170000000,-0.0000476224,0.0000032517,0.0000443708
12.6170505000,-0.0000476224,0.0000032517,0.0000443708
12.6171176096,-0.0000476224,0.0000032517,0.0000443708
12.6172176096,-0.0000476224,0.0000032517,0.0000443708
12.6173176096,-0.0000476224,0.0000032517,0.0000443708
12.6174176096,-0.0000476224,0.0000032517,0.0000443708
12.6175176096,-0.0000476224,0.0000032517,0.0000443708
12.6176176096,-0.0000476224,0.0000032517,0.0000443708
12.6177176096,-0.0000476224,0.0000032517,0.0000443708
12.6178176096,-0.0000476224,0.0000032517,0.0000443708
12.6179176096,-0.0000476224,0.0000032517,0.0000443708
12.6180000000,-0.0000351554,-0.0000170330,0.0000521884
12.6180505000,-0.0000351554,-0.0000170330,0.0000521884
12.6181176096,-0.0000351554,-0.0000170330,0.0000521884
12.6182176096,-0.0000351554,-0.0000170330,0.0000521884
12.6183176096,-0.0000351554,-0.0000170330,0.0000521884
12.6184176096,-0.0000351554,-0.0000170330,0.0000521884
12.6185176096,-0.0000351554,-0.0000170330,0.0000521884
12.6186176096,-0.0000351554,-0.0000170330,0.0000521884
12.6187176096,-0.0000351554,-0.0000170330,0.0000521884
12.6188176096,-0.0000351554,-0.0000170330,0.0000521884
12.6189176096,-0.0000351554,-0.0000170330,0.0000521884
12.6190000000,-0.0000174830,-0.0000348110,0.0000522940
12.6190505000,-0.0000174830,-0.0000348110,0.0000522940
12.6191176096,-0.0000174830,-0.0000348110,0.0000522940
12.6192176096,-0.0000174830,-0.0000348110,0.0000522940
12.6193176096,-0.0000174830,-0.0000348110,0.0000522940
12.6194176096,-0.0000174830,-0.0000348110,0.0000522940
12.6195176096,-0.0000174830,-0.0000348110,0.0000522940
12.6196176096,-0.0000174830,-0.0000348110,0.0000522940
12.6197176096,-0.0000174830,-0.0000348110,0.0000522940
12.6198176096,-0.0000174830,-0.0000348110,0.0000522940
12.6199176096,-0.0000174830,-0.0000348110,0.0000522940
12.6200000000,0.0000027849,-0.0000474520,0.0000446671
12.6200505000,0.0000027849,-0.0000474520,0.0000446671
12.6201176096,0.0000027849,-0.0000474520,0.0000446671
12.6202176096,0.0000027849,-0.0000474520,0.0000446671
12.6203176096,0.0000027849,-0.0000474520,0.0000446671
12.6204176096,0.0000027849,-0.0000474520,0.0000446671
12.6205176096,0.0000027849,-0.0000474520,0.0000446671
12.6206176096,0.0000027849,-0.0000474520,0.0000446671
12.6207176096,0.0000027849,-0.0000474520,0.0000446671
12.6208176096,0.0000027849,-0.0000474520,0.0000446671
12.6209176096,0.0000027849,-0.0000474520,0.0000446671
12.6210000000,0.0000226530,-0.0000530837,0.0000304307
12.6210505000,0.0000226530,-0.0000530837,0.0000304307
12.6211176096,0.0000226530,-0.0000530837,0.0000304307
12.6212176096,0.0000226530,-0.0000530837,0.0000304307
12.6213176096,0.0000226530,-0.0000530837,0.0000304307
12.6214176096,0.0000226530,-0.0000530837,0.0000304307
12.6215176096,0.0000226530,-0.0000530837,0.0000304307
12.6216176096,0.0000226530,-0.0000530837,0.0000304307
12.6217176096,0.0000226530,-0.0000530837,0.0000304307
12.6218176096,0.0000226530,-0.0000530837,0.0000304307
12.6219176096,0.0000226530,-0.0000530837,0.0000304307
12.6220000000,0.0000391828,-0.0000508690,0.0000116862
12.6220505000,0.0000391828,-0.0000508690,0.0000116862
12.6221176096,0.0000391828,-0.0000508690,0.0000116862
12.6222176096,0.0000391828,-0.0000508690,0.0000116862
12.6223176096,0.0000391828,-0.0000508690,0.0000116862
12.6224176096,0.0000391828,-0.0000508690,0.0000116862
12.6225176096,0.0000391828,-0.0000508690,0.0000116862
12.6226176096,0.0000391828,-0.0000508690,0.0000116862
12.6227176096,0.0000391828,-0.0000508690,0.0000116862
12.6228176096,0.0000391828,-0.0000508690,0.0000116862
12.6229176096,0.0000391828,-0.0000508690,0.0000116862
12.6230000000,0.0000499281,-0.0000411307,-0.0000087974
12.6230505000,0.0000499281,-0.0000411307,-0.0000087974
12.6231176096,0.0000499281,-0.0000411307,-0.0000087974
12.6232176096,0.0000499281,-0.0000411307,-0.0000087974
12.6233176096,0.0000499281,-0.0000411307,-0.0000087974
12.6234176096,0.0000499281,-0.0000411307,-0.0000087974
12.6235176096,0.0000499281,-0.0000411307,-0.0000087974
12.6236176096,0.0000499281,-0.0000411307,-0.0000087974
12.6237176096,0.0000499281,-0.0000411307,-0.0000087974
12.6238176096,0.0000499281,-0.0000411307,-0.0000087974
12.6239176096,0.0000499281,-0.0000411307,-0.0000087974
12.6240000000,0.0000532961,-0.0000253044,-0.0000279917
12.6240505000,0.0000532961,-0.0000253044,-0.0000279917
12.6241176096,0.0000532961,-0.0000253044,-0.0000279917
12.6242176096,0.0000532961,-0.0000253044,-0.0000279917
12.6243176096,0.0000532961,-0.0000253044,-0.0000279917
12.6244176096,0.0000532961,-0.0000253044,-0.0000279917
12.6245176096,0.0000532961,-0.0000253044,-0.0000279917
12.6246176096,0.0000532961,-0.0000253044,-0.0000279917
12.6247176096,0.0000532961,-0.0000253044,-0.0000279917
12.6248176096,0.0000532961,-0.0000253044,-0.0000279917
12.6249176096,0.0000532961,-0.0000253044,-0.0000279917
12.6250000000,0.0000487846,-0.0000057272,-0.0000430574
12.6250505000,0.0000487846,-0.0000057272,-0.0000430574
12.6251176096,0.0000487846,-0.0000057272,-0.0000430574
12.6252176096,0.0000487846,-0.0000057272,-0.0000430574
12.6253176096,0.0000487846,-0.0000057272,-0.0000430574
12.6254176096,0.0000487846,-0.0000057272,-0.0000430574
12.6255176096,0.0000487846,-0.0000057272,-0.0000430574
12.6256176096,0.0000487846,-0.0000057272,-0.0000430574
12.6257176096,0.0000487846,-0.0000057272,-0.0000430574
12.6258176096,0.0000487846,-0.0000057272,-0.0000430574
12.6259176096,0.0000487846,-0.0000057272,-0.0000430574
12.6260000000,0.0000370561,0.0000147080,-0.0000517641
12.6260505000,0.0000370561,0.0000147080,-0.0000517641
12.6261176096,0.0000370561,0.0000147080,-0.0000517641
12.6262176096,0.0000370561,0.0000147080,-0.0000517641
12.6263176096,0.0000370561,0.0000147080,-0.0000517641
12.6264176096,0.0000370561,0.0000147080,-0.0000517641
12.6265176096,0.0000370561,0.0000147080,-0.0000517641
12.6266176096,0.0000370561,0.0000147080,-0.0000517641
12.6267176096,0.0000370561,0.0000147080,-0.0000517641
12.6268176096,0.0000370561,0.0000147080,-0.0000517641
12.6269176096,0.0000370561,0.0000147080,-0.0000517641
12.6270000000,0.0000198411,0.0000329794,-0.0000528205
12.6270505000,0.0000198411,0.0000329794,-0.0000528205
12.6271176096,0.0000198411,0.0000329794,-0.0000528205
12.6272176096,0.0000198411,0.0000329794,-0.0000528205
